mz,intensity
9.744914971657218530e+02,3.413621989292182218e-02
9.747915971990662456e+02,4.642997087707217974e-02
9.750916972324107519e+02,0.000000000000000000e+00
9.753917972657551445e+02,5.229143036770852321e-02
9.756918972990996508e+02,0.000000000000000000e+00
9.759919973324440434e+02,3.852962470298122027e-02
9.762920973657885497e+02,4.822991801738113482e-02
9.765921973991329423e+02,2.680440264713641885e-02
9.768922974324774486e+02,4.629973238820093984e-02
9.771923974658218413e+02,4.694806133466904868e-02
9.774924974991663476e+02,2.655106396943619079e-02
9.777925975325107402e+02,2.881369874149686608e-02
9.780926975658552465e+02,5.349540125836756144e-02
9.783927975991996391e+02,4.366400457313250605e-02
9.786928976325441454e+02,4.966200955855192001e-02
9.789929976658885380e+02,4.598733503753524993e-02
9.792930976992330443e+02,2.650310757704334857e-02
9.795931977325774369e+02,1.687004997038674126e-02
9.798932977659219432e+02,1.770219831593156795e-02
9.801933977992663358e+02,1.153196272775889111e-02
9.804934978326108421e+02,0.000000000000000000e+00
9.807935978659552347e+02,2.669464762565335048e-02
9.810936978992997410e+02,2.060191776355321455e-02
9.813937979326441337e+02,4.002856401879007625e-02
9.816938979659886400e+02,3.430056511837543953e-02
9.819939979993330326e+02,4.645417984435339098e-02
9.822940980326775389e+02,6.163338521629319056e-02
9.825941980660219315e+02,1.962435619450346794e-02
9.828942980993664378e+02,3.436491051694130772e-02
9.831943981327108304e+02,3.188245105702835341e-02
9.834944981660553367e+02,2.215378691264436456e-02
9.837945981993997293e+02,1.589355991854491182e-02
9.840946982327441219e+02,4.107585799269686949e-02
9.843947982660886282e+02,4.528380014175167889e-02
9.846948982994330208e+02,3.459731789994748702e-02
9.849949983327775271e+02,5.152085181280673803e-02
9.852950983661219198e+02,4.664129384494342112e-02
9.855951983994664261e+02,6.077029291199517735e-02
9.858952984328108187e+02,4.153473753543352603e-02
9.861953984661553250e+02,4.386630446941971323e-02
9.864954984994997176e+02,6.335187950004736446e-02
9.867955985328442239e+02,3.243766173461695018e-02
9.870956985661886165e+02,5.044544133049868456e-02
9.873957985995331228e+02,6.124639461618276715e-02
9.876958986328775154e+02,5.952821854904749577e-02
9.879959986662220217e+02,5.824783715962835590e-02
9.882960986995664143e+02,5.424897014799937717e-02
9.885961987329109206e+02,3.624213833373002985e-02
9.888962987662553132e+02,6.171048838602768982e-02
9.891963987995998195e+02,3.210211334420821211e-02
9.894964988329442122e+02,3.389459105654057947e-02
9.897965988662887185e+02,3.818983951422279949e-02
9.900966988996331111e+02,5.341674873139193314e-02
9.903967989329776174e+02,7.490525094319716581e-02
9.906968989663220100e+02,6.928080184823441623e-02
9.909969989996665163e+02,6.848322165312262233e-02
9.912970990330109089e+02,5.697270607033538131e-02
9.915971990663554152e+02,4.638925207457247901e-02
9.918972990996998078e+02,2.606886283924458522e-02
9.921973991330443141e+02,3.189746643130924458e-02
9.924974991663887067e+02,4.650012835768085884e-02
9.927975991997332130e+02,7.798909996574387993e-02
9.930976992330776056e+02,5.556072282486284458e-02
9.933977992664221119e+02,5.158962308085652398e-02
9.936978992997665046e+02,5.590727367415050664e-02
9.939979993331110109e+02,1.761484154384546780e-02
9.942980993664554035e+02,3.135992661347924981e-02
9.945981993997999098e+02,5.503796072872139261e-02
9.948982994331443024e+02,6.532534363721398396e-02
9.951983994664888087e+02,3.313657062917287066e-02
9.954984994998332013e+02,5.632304802356749573e-02
9.957985995331777076e+02,7.641441609585949979e-03
9.960986995665221002e+02,5.552395480190000510e-02
9.963987995998664928e+02,7.413465124704547715e-02
9.966988996332109991e+02,4.172696670862083290e-02
9.969989996665553917e+02,3.357426786817582776e-02
9.972990996998998980e+02,9.953036233497346286e-02
9.975991997332442907e+02,4.716151243820480843e-02
9.978992997665887970e+02,7.398720396630129037e-02
9.981993997999331896e+02,3.347464967689036536e-02
9.984994998332776959e+02,2.284544652556782726e-02
9.987995998666220885e+02,1.616999945963905685e-02
9.990996998999665948e+02,6.682914375224480175e-02
9.993997999333109874e+02,1.390391123604330786e-02
9.996998999666554937e+02,7.293774538212109693e-03
1.000000000000000000e+03,3.508608206823021075e-02
